"logoPlanID","policyS3LogoMappingID","pbp","cmsContractNumber","carrier","account","group","displayPlanName","isDefaultLogo","validFrom","validTill","createdAt","createdBy","updatedAt","updatedBy","legacyLogoID","isDeleted","s3LogoMappingID","policyID","policyS3LogoID","createdAt-2","createdBy-2","updatedAt-2","updatedBy-2","policyS3LogoID-2","s3LogoName","s3LogoURL","createdAt-3","createdBy-3","updatedAt-3","updatedBy-3","policyID-2","policyName","policyTypeID","IsMedicarePolicy","createdAt-4","createdBy-4","updatedAt-4","updatedBy-4","contractID","contractID-2","contractName","clientID","clientID-2","clientName"
10488,2166,NULL,NULL,"2FRA","EX352563",NULL,"Wellcare Dual Access (HMO D-SNP)",False,"2024-01-30 05:00:00+00",NULL,"2024-01-29 15:34:15.72399+00","316544","2024-01-29 15:34:15.72399+00",NULL,NULL,False,2166,2074,742,"2023-12-19 17:02:30.333486+00","450972","2023-12-19 17:02:30.333486+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2074,"ESI - Centene - H0908",6,True,"2023-11-16 22:03:12.295645+00",NULL,"2023-11-16 22:03:12.295645+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10489,2166,NULL,NULL,"2FFA","EX352254",NULL,"Wellcare Assist (HMO)",False,"2024-01-30 05:00:00+00",NULL,"2024-01-29 15:34:15.72399+00","316544","2024-01-29 15:34:15.72399+00",NULL,NULL,False,2166,2074,742,"2023-12-19 17:02:30.333486+00","450972","2023-12-19 17:02:30.333486+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2074,"ESI - Centene - H0908",6,True,"2023-11-16 22:03:12.295645+00",NULL,"2023-11-16 22:03:12.295645+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10490,2166,NULL,NULL,"2FFA","EX352255",NULL,"Wellcare Giveback (HMO)",False,"2024-01-30 05:00:00+00",NULL,"2024-01-29 15:34:15.72399+00","316544","2024-01-29 15:34:15.72399+00",NULL,NULL,False,2166,2074,742,"2023-12-19 17:02:30.333486+00","450972","2023-12-19 17:02:30.333486+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2074,"ESI - Centene - H0908",6,True,"2023-11-16 22:03:12.295645+00",NULL,"2023-11-16 22:03:12.295645+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10491,2166,NULL,NULL,"2FRA","EX355166",NULL,"Wellcare All Dual Assure (HMO D-SNP)",False,"2024-01-30 05:00:00+00",NULL,"2024-01-29 15:34:15.72399+00","316544","2024-01-29 15:34:15.72399+00",NULL,NULL,False,2166,2074,742,"2023-12-19 17:02:30.333486+00","450972","2023-12-19 17:02:30.333486+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2074,"ESI - Centene - H0908",6,True,"2023-11-16 22:03:12.295645+00",NULL,"2023-11-16 22:03:12.295645+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10492,2166,NULL,NULL,"2FFA","EX352253",NULL,"Wellcare No Premium (HMO)",False,"2024-01-30 05:00:00+00",NULL,"2024-01-29 15:34:15.72399+00","316544","2024-01-29 15:34:15.72399+00",NULL,NULL,False,2166,2074,742,"2023-12-19 17:02:30.333486+00","450972","2023-12-19 17:02:30.333486+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2074,"ESI - Centene - H0908",6,True,"2023-11-16 22:03:12.295645+00",NULL,"2023-11-16 22:03:12.295645+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10487,2246,NULL,NULL,"2FFA","EX352229",NULL,"Wellcare Complete No Premium (HMO)",False,"2024-01-30 05:00:00+00",NULL,"2024-01-29 15:34:15.72399+00","316544","2024-01-29 15:34:42.630959+00","316544",NULL,True,2246,2070,763,"2023-12-19 20:48:06.876863+00","397267","2023-12-19 20:48:06.876863+00",NULL,763,"Wellcare_By_Allwell 22 .jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022%20.jpg","2022-12-19 19:48:27.824034+00","441324","2022-12-19 19:48:27.824034+00",NULL,2070,"ESI - Centene - H0482",6,True,"2023-11-16 21:59:59.347618+00",NULL,"2023-11-16 21:59:59.347618+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10493,2357,NULL,NULL,"2FFA","EX352230",NULL,"Wellcare Complete - Giveback (HMO)",False,"2024-01-30 05:00:00+00",NULL,"2024-01-29 15:34:15.72399+00","316544","2024-01-29 15:36:10.715322+00","316544",NULL,True,2357,2083,763,"2024-01-29 15:22:41.658993+00","316544","2024-01-29 15:22:41.658993+00",NULL,763,"Wellcare_By_Allwell 22 .jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022%20.jpg","2022-12-19 19:48:27.824034+00","441324","2022-12-19 19:48:27.824034+00",NULL,2083,"ESI - Centene - H1664",6,True,"2023-11-16 22:11:40.083481+00",NULL,"2023-11-16 22:11:40.083481+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10494,2357,NULL,NULL,"2FRA","EX352557",NULL,"Wellcare Complete Dual Access (HMO D-SNP)",False,"2024-01-30 05:00:00+00",NULL,"2024-01-29 15:34:15.72399+00","316544","2024-01-29 15:36:12.585035+00","316544",NULL,True,2357,2083,763,"2024-01-29 15:22:41.658993+00","316544","2024-01-29 15:22:41.658993+00",NULL,763,"Wellcare_By_Allwell 22 .jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022%20.jpg","2022-12-19 19:48:27.824034+00","441324","2022-12-19 19:48:27.824034+00",NULL,2083,"ESI - Centene - H1664",6,True,"2023-11-16 22:11:40.083481+00",NULL,"2023-11-16 22:11:40.083481+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9394,2142,NULL,NULL,"2FGA","EX352787","233","Wellcare Medicare Rx Value Plus (PDP)",False,"2024-01-01 05:00:00+00","2024-02-01 04:59:59.999+00","2023-12-19 01:55:34.692405+00","216672","2024-02-01 02:20:02.050732+00","216672",NULL,False,2142,2155,746,"2023-12-18 20:01:07.847761+00","216672","2023-12-18 20:01:07.847761+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2155,"ESI - Centene - S4802",6,True,"2023-11-18 01:00:23.806662+00",NULL,"2023-11-18 01:00:23.806662+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
7930,1637,NULL,"H6898",NULL,NULL,NULL,"Vermont Blue Advantage PPO",False,"2022-06-25 04:00:00+00",NULL,"2022-06-24 14:27:14.343346+00","216672","2022-06-24 14:27:14.343346+00",NULL,NULL,False,1637,1722,662,"2022-06-24 14:26:44.40342+00","216672","2022-06-24 14:26:44.40342+00",NULL,662,"Vermont_Blue_Advantage_Logo_CMYK.png","https://cc-policy-config-logos-prod.s3.amazonaws.com/Vermont_Blue_Advantage_Logo_CMYK.png","2022-02-04 14:39:34.676862+00",NULL,"2022-02-04 14:39:34.676862+00",NULL,1722,"ESI - Covantage - H6898",6,True,"2022-02-07 16:27:43.010684+00",NULL,"2022-02-07 16:27:43.010684+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
8049,1697,NULL,NULL,NULL,NULL,NULL,"Cigna",True,"2022-09-29 04:00:00+00",NULL,"2022-09-28 18:16:18.874776+00","216672","2022-09-28 18:16:18.874776+00",NULL,NULL,False,1697,1871,727,"2022-09-28 18:16:11.577104+00","216672","2022-09-28 18:16:11.577104+00",NULL,727,"New H Logo (B&W) R.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/New%20H%20Logo%20%28B%26W%29%20R.jpg","2022-09-28 18:10:15.659469+00","216672","2022-09-28 18:10:15.659469+00",NULL,1871,"ESI - Cigna - H7849",6,True,"2022-09-28 16:17:12.642685+00",NULL,"2022-09-28 16:17:12.642685+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9169,2056,NULL,NULL,"JGRA","JGR79014",NULL,"Uniformed Fire Officers Association Retired Fire Officers Family Protection Plan",False,"2023-11-14 05:00:00+00",NULL,"2023-11-13 15:09:37.67608+00","346159","2023-11-13 15:09:37.67608+00",NULL,NULL,False,2056,2007,875,"2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,875,"LOG_ESIM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_ESIM_MTM2024_1_000.jpg","2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9757,2056,NULL,NULL,"BXMA","EX000424",NULL,"Express Scripts Medicare (PDP) ",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 21:29:56.188247+00","397267","2023-12-19 21:29:56.188247+00",NULL,NULL,False,2056,2007,875,"2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,875,"LOG_ESIM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_ESIM_MTM2024_1_000.jpg","2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9057,2054,NULL,NULL,"D7PA",NULL,NULL,"Express Scripts Medicare( R ) (PDP) for ChristianaCare",False,"2023-11-11 05:00:00+00",NULL,"2023-11-10 18:42:13.315306+00","216672","2023-12-19 21:36:30.848314+00","397267",NULL,False,2054,2007,873,"2023-11-10 18:41:56.776851+00","216672","2023-11-10 18:41:56.776851+00",NULL,873,"LOG_D7PA_EM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_D7PA_EM_MTM2024_1_000.jpg","2023-11-10 18:41:56.776851+00","216672","2023-11-10 18:41:56.776851+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9509,2173,NULL,NULL,"2FSA","EX352622","002","Wellcare Dual Access (HMO D-SNP)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 17:32:31.491839+00","450972","2024-01-27 04:41:33.861924+00","316544",NULL,False,2173,2080,746,"2023-12-19 17:31:51.26379+00","450972","2023-12-19 17:31:51.26379+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2080,"ESI - Centene - H1353",6,True,"2023-11-16 22:09:07.838362+00",NULL,"2023-11-16 22:09:07.838362+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9508,2173,NULL,NULL,"2FFA","EX352290","006","Wellcare Giveback (HMO)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 17:32:13.314804+00","450972","2024-01-27 04:41:36.744817+00","316544",NULL,False,2173,2080,746,"2023-12-19 17:31:51.26379+00","450972","2023-12-19 17:31:51.26379+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2080,"ESI - Centene - H1353",6,True,"2023-11-16 22:09:07.838362+00",NULL,"2023-11-16 22:09:07.838362+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9641,2206,NULL,NULL,"2FSA","EX356939","015","Wellcare Dual Access Harmony (HMO D-SNP)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 18:55:07.363984+00","450972","2024-01-27 04:48:10.46029+00","316544",NULL,False,2206,2111,742,"2023-12-19 18:51:44.679063+00","450972","2023-12-19 18:51:44.679063+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2111,"ESI - Centene - H5294",6,True,"2023-11-16 22:34:38.178427+00",NULL,"2023-11-16 22:34:38.178427+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9640,2206,NULL,NULL,"2FFA","EX352362","018","Wellcare No Premium (HMO)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 18:54:41.800945+00","450972","2024-01-27 04:48:12.590591+00","316544",NULL,False,2206,2111,742,"2023-12-19 18:51:44.679063+00","450972","2023-12-19 18:51:44.679063+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2111,"ESI - Centene - H5294",6,True,"2023-11-16 22:34:38.178427+00",NULL,"2023-11-16 22:34:38.178427+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9275,2120,NULL,NULL,"2FRA","EX352604","006","Wellcare Dual Liberty Open (PPO D-SNP)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-18 19:16:42.67703+00","216672","2024-01-27 04:55:03.528573+00","316544",NULL,False,2120,2135,746,"2023-12-18 19:15:34.467769+00","216672","2023-12-18 19:15:34.467769+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2135,"ESI - Centene - H7326",6,True,"2023-11-17 21:06:00.826378+00",NULL,"2023-11-17 21:06:00.826378+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9273,2120,NULL,NULL,"2FFA","EX352510","001","""Wellcare Mutual of Omaha No Premium Open (PPO) """,False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-18 19:16:06.142662+00","216672","2024-01-27 04:55:05.439625+00","316544",NULL,False,2120,2135,746,"2023-12-18 19:15:34.467769+00","216672","2023-12-18 19:15:34.467769+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2135,"ESI - Centene - H7326",6,True,"2023-11-17 21:06:00.826378+00",NULL,"2023-11-17 21:06:00.826378+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10495,2246,NULL,NULL,"2FFA","EX352229",NULL,"Wellcare Complete No Premium (HMO)",False,"2024-01-30 05:00:00+00",NULL,"2024-01-29 15:35:13.92076+00","316544","2024-01-29 15:35:13.92076+00",NULL,NULL,False,2246,2070,763,"2023-12-19 20:48:06.876863+00","397267","2023-12-19 20:48:06.876863+00",NULL,763,"Wellcare_By_Allwell 22 .jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022%20.jpg","2022-12-19 19:48:27.824034+00","441324","2022-12-19 19:48:27.824034+00",NULL,2070,"ESI - Centene - H0482",6,True,"2023-11-16 21:59:59.347618+00",NULL,"2023-11-16 21:59:59.347618+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10496,2246,NULL,NULL,"2FFA","EX352230",NULL,"Wellcare Complete - Giveback (HMO)",False,"2024-01-30 05:00:00+00",NULL,"2024-01-29 15:35:13.92076+00","316544","2024-01-29 15:35:13.92076+00",NULL,NULL,False,2246,2070,763,"2023-12-19 20:48:06.876863+00","397267","2023-12-19 20:48:06.876863+00",NULL,763,"Wellcare_By_Allwell 22 .jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022%20.jpg","2022-12-19 19:48:27.824034+00","441324","2022-12-19 19:48:27.824034+00",NULL,2070,"ESI - Centene - H0482",6,True,"2023-11-16 21:59:59.347618+00",NULL,"2023-11-16 21:59:59.347618+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10497,2246,NULL,NULL,"2FRA","EX352557",NULL,"Wellcare Complete Dual Access (HMO D-SNP)",False,"2024-01-30 05:00:00+00",NULL,"2024-01-29 15:35:13.92076+00","316544","2024-01-29 15:35:13.92076+00",NULL,NULL,False,2246,2070,763,"2023-12-19 20:48:06.876863+00","397267","2023-12-19 20:48:06.876863+00",NULL,763,"Wellcare_By_Allwell 22 .jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022%20.jpg","2022-12-19 19:48:27.824034+00","441324","2022-12-19 19:48:27.824034+00",NULL,2070,"ESI - Centene - H0482",6,True,"2023-11-16 21:59:59.347618+00",NULL,"2023-11-16 21:59:59.347618+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9396,2142,NULL,NULL,"2FGA","EX352788","234","Wellcare Medicare Rx Value Plus (PDP)",False,"2024-01-01 05:00:00+00","2024-02-01 04:59:59.999+00","2023-12-19 01:56:40.116411+00","216672","2024-02-01 02:19:56.79025+00","216672",NULL,False,2142,2155,746,"2023-12-18 20:01:07.847761+00","216672","2023-12-18 20:01:07.847761+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2155,"ESI - Centene - S4802",6,True,"2023-11-18 01:00:23.806662+00",NULL,"2023-11-18 01:00:23.806662+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
7931,1638,NULL,"H9489",NULL,NULL,NULL,"Vermont Blue Advantage HMO",False,"2022-06-25 04:00:00+00",NULL,"2022-06-24 14:28:06.800812+00","216672","2022-06-24 14:28:06.800812+00",NULL,NULL,False,1638,1723,662,"2022-06-24 14:27:42.449933+00","216672","2022-06-24 14:27:42.449933+00",NULL,662,"Vermont_Blue_Advantage_Logo_CMYK.png","https://cc-policy-config-logos-prod.s3.amazonaws.com/Vermont_Blue_Advantage_Logo_CMYK.png","2022-02-04 14:39:34.676862+00",NULL,"2022-02-04 14:39:34.676862+00",NULL,1723,"ESI - Covantage - H9489",6,True,"2022-02-07 16:42:18.248623+00",NULL,"2022-02-07 16:42:18.248623+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
8050,1698,NULL,NULL,NULL,NULL,NULL,"Cigna",True,"2022-09-29 04:00:00+00",NULL,"2022-09-28 18:16:58.951548+00","216672","2022-09-28 18:16:58.951548+00",NULL,NULL,False,1698,1870,727,"2022-09-28 18:16:52.227025+00","216672","2022-09-28 18:16:52.227025+00",NULL,727,"New H Logo (B&W) R.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/New%20H%20Logo%20%28B%26W%29%20R.jpg","2022-09-28 18:10:15.659469+00","216672","2022-09-28 18:10:15.659469+00",NULL,1870,"ESI - Cigna - H7787",6,True,"2022-09-28 16:17:12.642685+00",NULL,"2022-09-28 16:17:12.642685+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9170,2056,NULL,NULL,"JGRA","JGR79015",NULL,"Uniformed Fire Officers Association Retired Fire Officers Family Protection Plan",False,"2023-11-14 05:00:00+00",NULL,"2023-11-13 15:10:25.717551+00","346159","2023-11-13 15:10:25.717551+00",NULL,NULL,False,2056,2007,875,"2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,875,"LOG_ESIM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_ESIM_MTM2024_1_000.jpg","2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9758,2056,NULL,NULL,"BXMA","EX001950",NULL,"Express Scripts Medicare (PDP) ",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 21:30:15.392185+00","397267","2023-12-19 21:30:15.392185+00",NULL,NULL,False,2056,2007,875,"2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,875,"LOG_ESIM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_ESIM_MTM2024_1_000.jpg","2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9058,2055,NULL,NULL,"BXMA"," EX000421 ",NULL,"Express Scripts Medicare( R ) (PDP) for Bethany Benefit Service",False,"2023-11-11 05:00:00+00","2024-01-01 04:59:59.999+00","2023-11-10 18:42:59.955075+00","216672","2023-12-19 21:33:33.30817+00","397267",NULL,False,2055,2007,874,"2023-11-10 18:42:32.874526+00","216672","2023-11-10 18:42:32.874526+00",NULL,874,"LOG_EMRA_EM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_EMRA_EM_MTM2024_1_000.jpg","2023-11-10 18:42:32.874526+00","216672","2023-11-10 18:42:32.874526+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9512,2173,NULL,NULL,"2FSA","EX352623","004","Wellcare Dual Liberty (HMO D-SNP)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 17:33:31.336476+00","450972","2024-01-27 04:41:28.892862+00","316544",NULL,False,2173,2080,746,"2023-12-19 17:31:51.26379+00","450972","2023-12-19 17:31:51.26379+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2080,"ESI - Centene - H1353",6,True,"2023-11-16 22:09:07.838362+00",NULL,"2023-11-16 22:09:07.838362+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9511,2173,NULL,NULL,"2FFA","EX352291","007","Wellcare Assist (HMO)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 17:33:10.901514+00","450972","2024-01-27 04:41:31.785317+00","316544",NULL,False,2173,2080,746,"2023-12-19 17:31:51.26379+00","450972","2023-12-19 17:31:51.26379+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2080,"ESI - Centene - H1353",6,True,"2023-11-16 22:09:07.838362+00",NULL,"2023-11-16 22:09:07.838362+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9642,2206,NULL,NULL,"2FFA","EX352364","020","WellCare No Premium (HMO)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 18:55:26.313438+00","450972","2024-01-27 04:48:08.313348+00","316544",NULL,False,2206,2111,742,"2023-12-19 18:51:44.679063+00","450972","2023-12-19 18:51:44.679063+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2111,"ESI - Centene - H5294",6,True,"2023-11-16 22:34:38.178427+00",NULL,"2023-11-16 22:34:38.178427+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9643,2207,NULL,NULL,"2FFA","EX352366","004","Wellcare Complete - Giveback (HMO)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 18:56:06.722081+00","450972","2024-01-27 04:48:46.188403+00","316544",NULL,False,2207,2112,742,"2023-12-19 18:55:52.176326+00","450972","2023-12-19 18:55:52.176326+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2112,"ESI - Centene - H5398",6,True,"2023-11-16 22:35:18.950004+00",NULL,"2023-11-16 22:35:18.950004+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9276,2120,NULL,NULL,"2FFA","EX352512","007","Wellcare Assist Open (PPO)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-18 19:16:59.731603+00","216672","2024-01-27 04:55:01.382873+00","316544",NULL,False,2120,2135,746,"2023-12-18 19:15:34.467769+00","216672","2023-12-18 19:15:34.467769+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2135,"ESI - Centene - H7326",6,True,"2023-11-17 21:06:00.826378+00",NULL,"2023-11-17 21:06:00.826378+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9397,2142,NULL,NULL,"2FGA","EX352724","132","Wellcare Value Script (PDP)",False,"2024-01-01 05:00:00+00","2024-02-01 04:59:59.999+00","2023-12-19 01:57:53.182628+00","216672","2024-02-01 02:19:52.064406+00","216672",NULL,False,2142,2155,746,"2023-12-18 20:01:07.847761+00","216672","2023-12-18 20:01:07.847761+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2155,"ESI - Centene - S4802",6,True,"2023-11-18 01:00:23.806662+00",NULL,"2023-11-18 01:00:23.806662+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
