"documentPlanID","policyS3DocumentMappingID","pbp","cmsContractNumber","carrier","account","group","serviceQualifier","documentType","isDefaultDocument","validFrom","validTill","createdAt","createdBy","updatedAt","updatedBy","legacyDocumentID","isDeleted","s3DocumentMappingID","policyID","policyS3DocumentID","createdAt-2","createdBy-2","updatedAt-2","updatedBy-2","policyS3DocumentID-2","s3DocumentName","s3DocumentURL","createdAt-3","createdBy-3","updatedAt-3","updatedBy-3","policyID-2","policyName","policyTypeID","IsMedicarePolicy","createdAt-4","createdBy-4","updatedAt-4","updatedBy-4","contractID","contractID-2","contractName","clientID","clientID-2","clientName"
395,393,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-04-08 04:00:00+00","2020-05-20 04:00:00+00","2020-04-08 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,413,False,393,1299,224,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,224,"Survey_Options_Spanish_PMLMAPINSERT_ES.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_Spanish_PMLMAPINSERT_ES.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1299,"Elixir - Clear Spring Health (VA) - H8293",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
394,392,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-04-08 04:00:00+00","2020-05-20 04:00:00+00","2020-04-08 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,412,False,392,1299,222,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,222,"Survey_Options_PMLMAPINSERT_EN.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_PMLMAPINSERT_EN.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1299,"Elixir - Clear Spring Health (VA) - H8293",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
772,768,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-10-30 04:00:00+00",NULL,"2020-10-30 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,792,False,768,1300,186,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,186,"MTM-DTM Survey.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MTM-DTM Survey.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1300,"Elixir - Clear Spring Health (CO) - H6379",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
551,547,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00","2020-10-29 04:00:00+00","2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,570,False,547,1300,223,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,223,"Survey_Options_PMLMAPINSERT_EN_SP COMBINED.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_PMLMAPINSERT_EN_SP COMBINED.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1300,"Elixir - Clear Spring Health (CO) - H6379",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
550,546,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,569,False,546,1300,102,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,102,"H6379_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/H6379_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1300,"Elixir - Clear Spring Health (CO) - H6379",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
393,391,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-04-08 04:00:00+00","2020-05-20 04:00:00+00","2020-04-08 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,411,False,391,1300,224,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,224,"Survey_Options_Spanish_PMLMAPINSERT_ES.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_Spanish_PMLMAPINSERT_ES.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1300,"Elixir - Clear Spring Health (CO) - H6379",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
392,390,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-04-08 04:00:00+00","2020-05-20 04:00:00+00","2020-04-08 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,410,False,390,1300,222,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,222,"Survey_Options_PMLMAPINSERT_EN.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_PMLMAPINSERT_EN.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1300,"Elixir - Clear Spring Health (CO) - H6379",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
773,769,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-10-30 04:00:00+00",NULL,"2020-10-30 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,793,False,769,1301,186,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,186,"MTM-DTM Survey.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MTM-DTM Survey.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1301,"Elixir - Clear Spring Health Insurance Company (Corvesta) - S6946",8,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
553,549,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00","2020-10-29 04:00:00+00","2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,572,False,549,1301,223,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,223,"Survey_Options_PMLMAPINSERT_EN_SP COMBINED.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_PMLMAPINSERT_EN_SP COMBINED.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1301,"Elixir - Clear Spring Health Insurance Company (Corvesta) - S6946",8,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
552,548,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,571,False,548,1301,208,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,208,"S6946_insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/S6946_insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1301,"Elixir - Clear Spring Health Insurance Company (Corvesta) - S6946",8,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
397,395,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-04-08 04:00:00+00","2020-05-20 04:00:00+00","2020-04-08 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,415,False,395,1301,224,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,224,"Survey_Options_Spanish_PMLMAPINSERT_ES.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_Spanish_PMLMAPINSERT_ES.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1301,"Elixir - Clear Spring Health Insurance Company (Corvesta) - S6946",8,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
396,394,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-04-08 04:00:00+00","2020-05-20 04:00:00+00","2020-04-08 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,414,False,394,1301,222,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,222,"Survey_Options_PMLMAPINSERT_EN.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_PMLMAPINSERT_EN.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1301,"Elixir - Clear Spring Health Insurance Company (Corvesta) - S6946",8,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
1107,1075,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2022-11-02 04:00:00+00",NULL,"2022-11-01 16:23:45.43155+00","216672","2022-11-01 16:23:45.43155+00",NULL,NULL,False,1075,1302,301,"2022-11-01 16:23:45.43155+00","216672","2022-11-01 16:23:45.43155+00",NULL,301,"Elixir MTM-DTM Survey_10.27.2022.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Elixir%20MTM-DTM%20Survey_10.27.2022.pdf","2022-11-01 16:01:52.280291+00","216672","2022-11-01 16:01:52.280291+00",NULL,1302,"Elixir - Dignity Health Plan - H8492",8,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
803,770,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2021-01-06 05:00:00+00","2022-11-02 03:59:59.999+00","2021-01-06 00:00:00+00",NULL,"2022-11-01 16:23:27.710316+00","216672",823,False,770,1302,186,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,186,"MTM-DTM Survey.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MTM-DTM Survey.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1302,"Elixir - Dignity Health Plan - H8492",8,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
774,770,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-10-30 04:00:00+00","2021-01-05 05:00:00+00","2020-10-30 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,794,False,770,1302,186,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,186,"MTM-DTM Survey.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MTM-DTM Survey.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1302,"Elixir - Dignity Health Plan - H8492",8,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
579,575,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00","2020-10-29 04:00:00+00","2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,598,False,575,1302,223,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,223,"Survey_Options_PMLMAPINSERT_EN_SP COMBINED.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_PMLMAPINSERT_EN_SP COMBINED.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1302,"Elixir - Dignity Health Plan - H8492",8,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
578,574,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00","2021-01-05 05:00:00+00","2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,597,False,574,1302,117,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,117,"H8492_insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/H8492_insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1302,"Elixir - Dignity Health Plan - H8492",8,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
399,397,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-04-08 04:00:00+00","2020-05-20 04:00:00+00","2020-04-08 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,417,False,397,1302,224,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,224,"Survey_Options_Spanish_PMLMAPINSERT_ES.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_Spanish_PMLMAPINSERT_ES.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1302,"Elixir - Dignity Health Plan - H8492",8,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
398,396,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-04-08 04:00:00+00","2020-05-20 04:00:00+00","2020-04-08 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,416,False,396,1302,222,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,222,"Survey_Options_PMLMAPINSERT_EN.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_PMLMAPINSERT_EN.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1302,"Elixir - Dignity Health Plan - H8492",8,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
1108,1076,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2022-11-02 04:00:00+00",NULL,"2022-11-01 16:26:53.110697+00","216672","2022-11-01 16:26:53.110697+00",NULL,NULL,False,1076,1303,301,"2022-11-01 16:26:53.110697+00","216672","2022-11-01 16:26:53.110697+00",NULL,301,"Elixir MTM-DTM Survey_10.27.2022.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Elixir%20MTM-DTM%20Survey_10.27.2022.pdf","2022-11-01 16:01:52.280291+00","216672","2022-11-01 16:01:52.280291+00",NULL,1303,"Elixir - Georgia Health Advantage - H8093",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
804,771,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2021-01-06 05:00:00+00","2022-11-02 03:59:59.999+00","2021-01-06 00:00:00+00",NULL,"2022-11-01 16:26:40.023471+00","216672",824,False,771,1303,186,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,186,"MTM-DTM Survey.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MTM-DTM Survey.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1303,"Elixir - Georgia Health Advantage - H8093",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
775,771,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-10-30 04:00:00+00","2021-01-05 05:00:00+00","2020-10-30 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,795,False,771,1303,186,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,186,"MTM-DTM Survey.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MTM-DTM Survey.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1303,"Elixir - Georgia Health Advantage - H8093",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
577,573,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00","2020-10-29 04:00:00+00","2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,596,False,573,1303,223,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,223,"Survey_Options_PMLMAPINSERT_EN_SP COMBINED.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_PMLMAPINSERT_EN_SP COMBINED.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1303,"Elixir - Georgia Health Advantage - H8093",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
576,572,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00","2021-01-05 05:00:00+00","2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,595,False,572,1303,114,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,114,"H8093_insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/H8093_insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1303,"Elixir - Georgia Health Advantage - H8093",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
401,399,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-04-08 04:00:00+00","2020-05-20 04:00:00+00","2020-04-08 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,419,False,399,1303,224,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,224,"Survey_Options_Spanish_PMLMAPINSERT_ES.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_Spanish_PMLMAPINSERT_ES.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1303,"Elixir - Georgia Health Advantage - H8093",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
400,398,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-04-08 04:00:00+00","2020-05-20 04:00:00+00","2020-04-08 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,418,False,398,1303,222,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,222,"Survey_Options_PMLMAPINSERT_EN.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_PMLMAPINSERT_EN.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1303,"Elixir - Georgia Health Advantage - H8093",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
1111,1079,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF in SPT",True,"2022-11-02 04:00:00+00",NULL,"2022-11-01 16:39:57.805612+00","216672","2022-11-01 16:39:57.805612+00",NULL,NULL,False,1079,1304,301,"2022-11-01 16:39:57.805612+00","216672","2022-11-01 16:39:57.805612+00",NULL,301,"Elixir MTM-DTM Survey_10.27.2022.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Elixir%20MTM-DTM%20Survey_10.27.2022.pdf","2022-11-01 16:01:52.280291+00","216672","2022-11-01 16:01:52.280291+00",NULL,1304,"Elixir - Imperial Health Plan - H5496",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
805,788,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2021-01-06 05:00:00+00",NULL,"2021-01-06 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,825,False,788,1304,96,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,96,"H5496_H2793_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/H5496_H2793_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1304,"Elixir - Imperial Health Plan - H5496",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
776,772,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-10-30 04:00:00+00","2021-01-05 05:00:00+00","2020-10-30 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,796,False,772,1304,186,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,186,"MTM-DTM Survey.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MTM-DTM Survey.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1304,"Elixir - Imperial Health Plan - H5496",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
806,772,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2021-01-06 05:00:00+00","2022-11-02 03:59:59.999+00","2021-01-06 00:00:00+00",NULL,"2022-11-01 16:39:39.56963+00","216672",826,False,772,1304,186,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,186,"MTM-DTM Survey.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MTM-DTM Survey.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1304,"Elixir - Imperial Health Plan - H5496",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
507,504,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00","2020-10-29 04:00:00+00","2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,526,False,504,1304,223,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,223,"Survey_Options_PMLMAPINSERT_EN_SP COMBINED.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_PMLMAPINSERT_EN_SP COMBINED.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1304,"Elixir - Imperial Health Plan - H5496",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
403,401,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-04-08 04:00:00+00","2020-05-20 04:00:00+00","2020-04-08 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,421,False,401,1304,224,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,224,"Survey_Options_Spanish_PMLMAPINSERT_ES.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_Spanish_PMLMAPINSERT_ES.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1304,"Elixir - Imperial Health Plan - H5496",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
402,400,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-04-08 04:00:00+00","2020-05-20 04:00:00+00","2020-04-08 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,420,False,400,1304,222,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,222,"Survey_Options_PMLMAPINSERT_EN.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Survey_Options_PMLMAPINSERT_EN.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL,1304,"Elixir - Imperial Health Plan - H5496",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
1112,1080,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF in SPT",True,"2022-11-02 04:00:00+00",NULL,"2022-11-01 16:40:40.705778+00","216672","2022-11-01 16:40:40.705778+00",NULL,NULL,False,1080,1305,301,"2022-11-01 16:40:40.705778+00","216672","2022-11-01 16:40:40.705778+00",NULL,301,"Elixir MTM-DTM Survey_10.27.2022.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Elixir%20MTM-DTM%20Survey_10.27.2022.pdf","2022-11-01 16:01:52.280291+00","216672","2022-11-01 16:01:52.280291+00",NULL,1305,"Elixir - Imperial Insurance Company of Texas, Inc. - H2793",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-10-02 01:20:59.541206+00",NULL,151,151,"Elixir",178,178,"Elixir"
