policyID,policyName,clientID,connectActive,centerID,PolicyCentreActiveFrom,PolicyCentreActiveTill
410,HY-VEE EMPLOYEES,101,1,114219,1900-01-01,NULL
410,HY-VEE EMPLOYEES,101,1,113258,1900-01-01,NULL
410,HY-VEE EMPLOYEES,101,1,113228,1900-01-01,NULL
410,HY-VEE EMPLOYEES,101,1,115248,1900-01-01,NULL
410,HY-VEE EMPLOYEES,101,1,124741,1900-01-01,NULL
410,HY-VEE EMPLOYEES,101,1,114286,1900-01-01,NULL
410,HY-VEE EMPLOYEES,101,1,113958,1900-01-01,NULL
410,HY-VEE EMPLOYEES,101,1,126217,1900-01-01,NULL
257,HUMANA MTM,72,0,55073,1900-01-01,NULL
258,HUMANA COMMERCIAL,72,0,55073,1900-01-01,NULL
259,HUMANA ASO,72,0,55073,1900-01-01,NULL
260,HUMANA REFERRING PROGRAMS,72,1,55073,1900-01-01,NULL
262,CAREPLUS MTM,72,1,55073,1900-01-01,NULL
298,HUMANA MED ADHERENCE - INTERNAL,72,1,55073,1900-01-01,NULL
317,HUMANA PREFERRED RX MTM,72,0,55073,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,55073,1900-01-01,NULL
404,HUMANA NETWORK REFERRAL,72,1,55073,1900-01-01,NULL
319,PACIFICSOURCE MEDICARE,80,0,112935,1900-01-01,NULL
319,PACIFICSOURCE MEDICARE,80,0,125244,1900-01-01,NULL
350,PRIMETIME HEALTH PLAN PPO,60,0,110882,1900-01-01,NULL
351,PRIMETIME HEALTH PLAN HMO,60,1,110882,1900-01-01,NULL
356,AULTCARE HMO,60,0,110882,1900-01-01,NULL
389,AULTONE,60,1,110882,1900-01-01,NULL
405,AULTCARE-GREER STEEL,60,1,110882,1900-01-01,NULL
406,AULTCARE- LEONARD INSURANCE,60,0,110882,1900-01-01,NULL
408,AULTCARE-AULTMAN HOSPITAL,60,1,110882,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,2335,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,29577,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,29394,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,29580,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,77756,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,75672,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,114882,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,29581,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,2362,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,2270,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,2279,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,29578,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,2248,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,13715,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,29576,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,2363,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,2217,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,29579,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,29582,1900-01-01,NULL
372,ALLINA HEALTH SYSTEM,58,0,114882,1900-01-01,NULL
420,AULTCARE REFERRAL,60,1,110882,1900-01-01,NULL
421,HUMANA STARS PROGRAM (DTM),72,1,55073,1900-01-01,NULL
421,HUMANA STARS PROGRAM (DTM),72,1,55073,1900-01-01,NULL
423,HUMANA STARS PROGRAM (HRM),72,0,55073,1900-01-01,NULL
423,HUMANA STARS PROGRAM (HRM),72,0,55073,1900-01-01,NULL
424,PACIFICSOURCE REFERRALS,80,0,112935,1900-01-01,NULL
424,PACIFICSOURCE REFERRALS,80,0,125244,1900-01-01,NULL
409,CHC OF CAPE COD,102,0,125312,1900-01-01,NULL
429,TRINITY ACO REFERRALS,103,0,135028,1900-01-01,NULL
429,TRINITY ACO REFERRALS,103,0,135028,1900-01-01,NULL
437,AULTCARE- MARKET PLACE HMO,60,1,110882,1900-01-01,NULL
440,AULTCARE- MARKET PLACE MLIC,60,0,110882,1900-01-01,NULL
456,Good Shepherd Medication Management,110,0,126969,1900-01-01,NULL
271,ICARE - INDEPENDENT CARE HEALTH PLAN,73,1,135558,1900-01-01,NULL
438,AULTCARE- MARKET PLACE INDIVIDUAL,60,1,110882,1900-01-01,NULL
439,AULTCARE- MARKET PLACE PMIC,60,1,110882,1900-01-01,NULL
428,TPA- ASTHMA,104,0,2550,1900-01-01,NULL
428,TPA- ASTHMA,104,0,3251,1900-01-01,NULL
428,TPA- ASTHMA,104,0,4846,1900-01-01,NULL
428,TPA- ASTHMA,104,0,6479,1900-01-01,NULL
428,TPA- ASTHMA,104,0,6614,1900-01-01,NULL
428,TPA- ASTHMA,104,0,6645,1900-01-01,NULL
428,TPA- ASTHMA,104,0,12673,1900-01-01,NULL
428,TPA- ASTHMA,104,0,12773,1900-01-01,NULL
428,TPA- ASTHMA,104,0,12781,1900-01-01,NULL
428,TPA- ASTHMA,104,0,13161,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15141,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15169,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15191,1900-01-01,NULL
428,TPA- ASTHMA,104,0,16263,1900-01-01,NULL
428,TPA- ASTHMA,104,0,16482,1900-01-01,NULL
428,TPA- ASTHMA,104,0,16494,1900-01-01,NULL
428,TPA- ASTHMA,104,0,16517,1900-01-01,NULL
428,TPA- ASTHMA,104,0,16567,1900-01-01,NULL
428,TPA- ASTHMA,104,0,17496,1900-01-01,NULL
428,TPA- ASTHMA,104,0,17937,1900-01-01,NULL
428,TPA- ASTHMA,104,0,18327,1900-01-01,NULL
428,TPA- ASTHMA,104,0,18528,1900-01-01,NULL
428,TPA- ASTHMA,104,0,18999,1900-01-01,NULL
428,TPA- ASTHMA,104,0,19399,1900-01-01,NULL
428,TPA- ASTHMA,104,0,50616,1900-01-01,NULL
428,TPA- ASTHMA,104,0,115036,1900-01-01,NULL
428,TPA- ASTHMA,104,0,126943,1900-01-01,NULL
428,TPA- ASTHMA,104,0,17592,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15172,1900-01-01,NULL
428,TPA- ASTHMA,104,0,12689,1900-01-01,NULL
428,TPA- ASTHMA,104,0,6623,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15195,1900-01-01,NULL
428,TPA- ASTHMA,104,0,18022,1900-01-01,NULL
428,TPA- ASTHMA,104,0,5590,1900-01-01,NULL
428,TPA- ASTHMA,104,0,5591,1900-01-01,NULL
428,TPA- ASTHMA,104,0,5613,1900-01-01,NULL
428,TPA- ASTHMA,104,0,6078,1900-01-01,NULL
428,TPA- ASTHMA,104,0,6504,1900-01-01,NULL
428,TPA- ASTHMA,104,0,6644,1900-01-01,NULL
428,TPA- ASTHMA,104,0,10613,1900-01-01,NULL
428,TPA- ASTHMA,104,0,12665,1900-01-01,NULL
428,TPA- ASTHMA,104,0,14393,1900-01-01,NULL
428,TPA- ASTHMA,104,0,14395,1900-01-01,NULL
428,TPA- ASTHMA,104,0,14401,1900-01-01,NULL
428,TPA- ASTHMA,104,0,14408,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15355,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15388,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15398,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15407,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15409,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15433,1900-01-01,NULL
428,TPA- ASTHMA,104,0,16238,1900-01-01,NULL
428,TPA- ASTHMA,104,0,16509,1900-01-01,NULL
428,TPA- ASTHMA,104,0,17730,1900-01-01,NULL
428,TPA- ASTHMA,104,0,17875,1900-01-01,NULL
428,TPA- ASTHMA,104,0,17980,1900-01-01,NULL
428,TPA- ASTHMA,104,0,17997,1900-01-01,NULL
428,TPA- ASTHMA,104,0,18454,1900-01-01,NULL
428,TPA- ASTHMA,104,0,18486,1900-01-01,NULL
428,TPA- ASTHMA,104,0,18548,1900-01-01,NULL
428,TPA- ASTHMA,104,0,18960,1900-01-01,NULL
428,TPA- ASTHMA,104,0,19043,1900-01-01,NULL
428,TPA- ASTHMA,104,0,35167,1900-01-01,NULL
428,TPA- ASTHMA,104,0,51725,1900-01-01,NULL
428,TPA- ASTHMA,104,0,54793,1900-01-01,NULL
428,TPA- ASTHMA,104,0,110337,1900-01-01,NULL
428,TPA- ASTHMA,104,0,112210,1900-01-01,NULL
428,TPA- ASTHMA,104,0,125043,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15615,1900-01-01,NULL
428,TPA- ASTHMA,104,0,2504,1900-01-01,NULL
428,TPA- ASTHMA,104,0,6536,1900-01-01,NULL
428,TPA- ASTHMA,104,0,18383,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15347,1900-01-01,NULL
428,TPA- ASTHMA,104,0,15381,1900-01-01,NULL
428,TPA- ASTHMA,104,0,5633,1900-01-01,NULL
428,TPA- ASTHMA,104,0,19396,1900-01-01,NULL
457,St. Vincent De Paul Charitable Pharmacy,111,0,131980,1900-01-01,NULL
461,Research - Price Chopper 36,113,0,20229,1900-01-01,NULL
253,SECURITY HEALTH-ADVOCARE MEDICARE PART D PLANS,84,1,54982,1900-01-01,NULL
224,SENIOR WHOLE HEALTH MEDICARE,85,1,137021,1900-01-01,NULL
443,BLUECROSS BLUESHIELD TENNESEE - BLUECARE PLUS SNP,108,0,137027,1900-01-01,NULL
441,BLUECROSS BLUESHIELD TENNESEE - BLUEADVANTAGE PPO,108,0,137028,1900-01-01,NULL
442,BLUECROSS BLUESHIELD TENNESEE- BLUECHOICE HMO,108,0,137028,1900-01-01,NULL
497,SVdP - Cincinnati,114,1,135717,1900-01-01,NULL
410,HY-VEE EMPLOYEES,101,1,127415,1900-01-01,NULL
520,PacificSource Clinic Referral,80,0,127224,1900-01-01,NULL
508,IPA NPM,116,1,4296,1900-01-01,NULL
508,IPA NPM,116,1,4195,1900-01-01,NULL
508,IPA NPM,116,1,4184,1900-01-01,NULL
508,IPA NPM,116,1,4284,1900-01-01,NULL
508,IPA NPM,116,1,4298,1900-01-01,NULL
504,BCBS Rhode Island Medicare- PCMH,115,1,138532,1900-01-01,NULL
505,BCBS Rhode Island Commercial- PCMH,115,1,138532,1900-01-01,NULL
506,BCBS Rhode Island Medicare BlueCHiP,115,1,138532,1900-01-01,NULL
507,BCBS Rhode Island Commercial,115,1,138532,1900-01-01,NULL
321,HUMANA PREFERRED RX,72,0,55073,1900-01-01,NULL
527,Humana MTM - PDP,72,1,55073,1900-01-01,NULL
527,Humana MTM - PDP,72,1,55073,1900-01-01,NULL
317,HUMANA PREFERRED RX MTM,72,0,55073,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138710,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138712,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138727,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138729,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138744,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138746,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138761,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138763,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138778,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138780,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138793,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138795,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138797,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138810,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138708,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138731,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138733,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138740,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138742,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138765,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138767,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138772,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138774,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138776,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138799,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138801,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138806,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138808,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138711,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138713,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138728,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138730,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138743,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138745,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138760,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138762,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138777,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138779,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138794,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138796,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138714,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138725,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138732,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138739,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138750,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138757,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138764,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138775,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138782,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138789,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138800,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138807,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138718,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138721,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138735,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138736,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138753,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138754,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138768,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138771,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138785,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138786,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138803,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138804,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138709,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138716,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138723,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138741,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138748,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138759,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138766,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138773,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138784,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138791,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138798,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138809,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138719,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138720,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138737,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138738,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138752,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138755,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138769,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138770,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138787,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138788,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138802,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138805,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138715,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138717,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138722,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138724,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138726,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138747,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138749,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138751,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138756,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138758,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138781,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138783,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138790,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,138792,1900-01-01,NULL
536,NuCara Employees,118,1,3777,1900-01-01,NULL
536,NuCara Employees,118,1,36348,1900-01-01,NULL
536,NuCara Employees,118,1,129987,1900-01-01,NULL
536,NuCara Employees,118,1,4184,1900-01-01,NULL
536,NuCara Employees,118,1,19645,1900-01-01,NULL
536,NuCara Employees,118,1,125115,1900-01-01,NULL
536,NuCara Employees,118,1,4298,1900-01-01,NULL
536,NuCara Employees,118,1,4164,1900-01-01,NULL
536,NuCara Employees,118,1,4296,1900-01-01,NULL
536,NuCara Employees,118,1,4307,1900-01-01,NULL
536,NuCara Employees,118,1,4432,1900-01-01,NULL
536,NuCara Employees,118,1,13338,1900-01-01,NULL
536,NuCara Employees,118,1,19647,1900-01-01,NULL
536,NuCara Employees,118,1,126214,1900-01-01,NULL
536,NuCara Employees,118,1,137410,1900-01-01,NULL
536,NuCara Employees,118,1,1392,1900-01-01,NULL
536,NuCara Employees,118,1,1789,1900-01-01,NULL
536,NuCara Employees,118,1,3795,1900-01-01,NULL
536,NuCara Employees,118,1,4070,1900-01-01,NULL
536,NuCara Employees,118,1,4195,1900-01-01,NULL
536,NuCara Employees,118,1,4363,1900-01-01,NULL
536,NuCara Employees,118,1,124995,1900-01-01,NULL
536,NuCara Employees,118,1,4042,1900-01-01,NULL
536,NuCara Employees,118,1,125191,1900-01-01,NULL
536,NuCara Employees,118,1,133381,1900-01-01,NULL
536,NuCara Employees,118,1,4115,1900-01-01,NULL
536,NuCara Employees,118,1,38107,1900-01-01,NULL
536,NuCara Employees,118,1,50609,1900-01-01,NULL
260,HUMANA REFERRING PROGRAMS,72,1,55073,1900-01-01,NULL
257,HUMANA MTM,72,0,2987,1900-01-01,NULL
262,CAREPLUS MTM,72,1,2987,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,2987,1900-01-01,NULL
257,HUMANA MTM,72,0,50394,1900-01-01,NULL
262,CAREPLUS MTM,72,1,50394,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,50394,1900-01-01,NULL
257,HUMANA MTM,72,0,53901,1900-01-01,NULL
262,CAREPLUS MTM,72,1,53901,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,53901,1900-01-01,NULL
257,HUMANA MTM,72,0,55073,1900-01-01,NULL
262,CAREPLUS MTM,72,1,55073,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,55073,1900-01-01,NULL
257,HUMANA MTM,72,0,62057,1900-01-01,NULL
262,CAREPLUS MTM,72,1,62057,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,62057,1900-01-01,NULL
257,HUMANA MTM,72,0,62170,1900-01-01,NULL
262,CAREPLUS MTM,72,1,62170,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,62170,1900-01-01,NULL
257,HUMANA MTM,72,0,62171,1900-01-01,NULL
262,CAREPLUS MTM,72,1,62171,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,62171,1900-01-01,NULL
257,HUMANA MTM,72,0,62173,1900-01-01,NULL
262,CAREPLUS MTM,72,1,62173,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,62173,1900-01-01,NULL
257,HUMANA MTM,72,0,62174,1900-01-01,NULL
262,CAREPLUS MTM,72,1,62174,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,62174,1900-01-01,NULL
257,HUMANA MTM,72,0,62175,1900-01-01,NULL
262,CAREPLUS MTM,72,1,62175,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,62175,1900-01-01,NULL
257,HUMANA MTM,72,0,62176,1900-01-01,NULL
262,CAREPLUS MTM,72,1,62176,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,62176,1900-01-01,NULL
257,HUMANA MTM,72,0,62177,1900-01-01,NULL
262,CAREPLUS MTM,72,1,62177,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,62177,1900-01-01,NULL
257,HUMANA MTM,72,0,62178,1900-01-01,NULL
262,CAREPLUS MTM,72,1,62178,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,62178,1900-01-01,NULL
257,HUMANA MTM,72,0,75948,1900-01-01,NULL
262,CAREPLUS MTM,72,1,75948,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,75948,1900-01-01,NULL
257,HUMANA MTM,72,0,75955,1900-01-01,NULL
262,CAREPLUS MTM,72,1,75955,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,75955,1900-01-01,NULL
257,HUMANA MTM,72,0,75956,1900-01-01,NULL
262,CAREPLUS MTM,72,1,75956,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,75956,1900-01-01,NULL
257,HUMANA MTM,72,0,80904,1900-01-01,NULL
262,CAREPLUS MTM,72,1,80904,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,80904,1900-01-01,NULL
257,HUMANA MTM,72,0,84606,1900-01-01,NULL
262,CAREPLUS MTM,72,1,84606,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,84606,1900-01-01,NULL
257,HUMANA MTM,72,0,94107,1900-01-01,NULL
262,CAREPLUS MTM,72,1,94107,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,94107,1900-01-01,NULL
257,HUMANA MTM,72,0,100334,1900-01-01,NULL
262,CAREPLUS MTM,72,1,100334,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,100334,1900-01-01,NULL
257,HUMANA MTM,72,0,104592,1900-01-01,NULL
262,CAREPLUS MTM,72,1,104592,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,104592,1900-01-01,NULL
257,HUMANA MTM,72,0,108371,1900-01-01,NULL
262,CAREPLUS MTM,72,1,108371,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,108371,1900-01-01,NULL
257,HUMANA MTM,72,0,113889,1900-01-01,NULL
262,CAREPLUS MTM,72,1,113889,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,113889,1900-01-01,NULL
257,HUMANA MTM,72,0,125046,1900-01-01,NULL
262,CAREPLUS MTM,72,1,125046,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,125046,1900-01-01,NULL
257,HUMANA MTM,72,0,126991,1900-01-01,NULL
262,CAREPLUS MTM,72,1,126991,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,126991,1900-01-01,NULL
257,HUMANA MTM,72,0,127399,1900-01-01,NULL
262,CAREPLUS MTM,72,1,127399,1900-01-01,NULL
323,HUMANA PUERTO RICO,72,1,127399,1900-01-01,NULL
548,BCBS OF RHODE ISLAND REFERRALS,115,1,137048,1900-01-01,NULL
548,BCBS OF RHODE ISLAND REFERRALS,115,1,138564,1900-01-01,NULL
548,BCBS OF RHODE ISLAND REFERRALS,115,1,135285,1900-01-01,NULL
548,BCBS OF RHODE ISLAND REFERRALS,115,1,138561,1900-01-01,NULL
548,BCBS OF RHODE ISLAND REFERRALS,115,1,138597,1900-01-01,NULL
548,BCBS OF RHODE ISLAND REFERRALS,115,1,138556,1900-01-01,NULL
539,Humana DTM,72,0,55073,1900-01-01,NULL
551,iPAC- TX,121,1,150706,1900-01-01,NULL
413,UHC-AARP MEDICARECOMPLETE,105,1,148920,1900-01-01,NULL
414,UHC-ERICKSON ADVANTAGE,105,1,148920,1900-01-01,NULL
415,UHC-SHARP SECUREHORIZONS PLAN,105,1,148920,1900-01-01,NULL
416,UHC-UNITEDHEALTHCARE MEDICARE,105,1,148920,1900-01-01,NULL
417,UHC-UNITEDHEALTHCARE NURSING HOME PLAN,105,1,148920,1900-01-01,NULL
418,UHC-PHYSICIANS HEALTH CHOICE,105,0,148920,1900-01-01,NULL
501,UHC-UnitedHealthcare Dual SNP,105,1,148920,1900-01-01,NULL
413,UHC-AARP MEDICARECOMPLETE,105,1,150671,1900-01-01,NULL
414,UHC-ERICKSON ADVANTAGE,105,1,150671,1900-01-01,NULL
415,UHC-SHARP SECUREHORIZONS PLAN,105,1,150671,1900-01-01,NULL
416,UHC-UNITEDHEALTHCARE MEDICARE,105,1,150671,1900-01-01,NULL
417,UHC-UNITEDHEALTHCARE NURSING HOME PLAN,105,1,150671,1900-01-01,NULL
418,UHC-PHYSICIANS HEALTH CHOICE,105,0,150671,1900-01-01,NULL
501,UHC-UnitedHealthcare Dual SNP,105,1,150671,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,150714,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,111541,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,108210,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,112884,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,135060,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,113840,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,112812,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,135026,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,114853,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,113169,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,112914,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,125406,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,2099,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,114851,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,116050,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,113885,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,112744,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,125055,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,112876,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,125314,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,111015,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,108198,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,113624,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,111365,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,113802,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,125187,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,2529,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,111600,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,135703,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,5859,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,113565,1900-01-01,NULL
225,COP-College of Pharmacy,11,1,127051,1900-01-01,NULL
